ram_usage,cpu_utilization,network_bandwidth,io_bandwidth
74.17,75.4,1915.8,64136.59
77.73,23.3,1915.8,64136.62
66.01,17.13,1915.31,64136.94
74.3,7.29,1915.82,64137.15
92.79,77.21,1915.82,64137.15
71.82,85.87,1915.83,64137.17
54,39.17,1915.83,64137.44
67.81,61.41,1915.83,64137.49
56.91,12.37,1915.83,64137.49
77.49,37.02,1915.83,64137.53
88.94,26.51,1915.84,64137.55
88.09,26.96,1915.84,64137.93
65.04,46.13,1915.84,64137.94
89.37,7.1,1915.86,64138.05
84.84,77.55,1915.86,64138.13
66.9,77.82,1915.86,64138.21
82.1,34.31,1915.86,64138.27
59.04,76.06,1915.87,64138.36
37.56,44.41,1915.87,64138.59
33.03,36.92,1915.87,64138.62
42.66,17.67,1915.87,64139.08
28.57,12.08,1915.89,64139.55
27.13,24.03,1915.9,64139.74
31.82,17.38,1915.91,64139.79
24.55,7.63,1915.91,64140.02
30.49,88.38,1915.91,64140.35
48.51,17.55,1915.91,64140.4
52.64,36.59,1915.91,64140.44
67.24,70.64,1915.91,64140.45
54.36,11.56,1915.91,64140.48
76.17,43.43,1915.91,64140.49
59.09,3.56,1915.94,64140.77
55.17,73.96,1915.95,64141.2
63.25,63.8,1915.95,64141.25
59.44,81.42,1915.95,64141.43
68.28,89.25,1915.95,64141.51
77.93,48.62,1915.95,64141.92
78.26,32.32,1915.95,64141.98
78.34,9.29,1915.96,64141.99
77.66,50.74,1915.98,64142.16
60.7,71.47,1916.03,64142.67
63.8,71.19,1916.04,64144.23
88.35,81.57,1916.08,64144.51
73.52,32.45,1916.11,64144.98
57.72,52.44,1916.11,64145.14
82.57,26.57,1916.11,64145.2
60.26,42.38,1916.11,64145.3
67.46,18.46,1916.11,64145.41
42.52,89.6,1916.11,64145.41
38.4,33.43,1916.11,64145.44
46.36,64.47,1916.11,64145.48
37.44,77.02,1916.15,64145.48
25.66,36.48,1916.19,64145.93
20.56,49.3,1916.2,64146.33
60.52,33,1916.2,64147
40.28,65.95,1916.22,64147.09
26.94,24.5,1916.22,64147.19
30.74,47.28,1916.22,64147.29
35.02,22.19,1916.22,64147.74
52.28,28.84,1916.22,64148.25
64.06,60.4,1916.24,64148.3
51.49,12.6,1916.24,64148.5
36.55,71.51,1916.24,64148.61
31.11,50.07,1916.25,64148.64
51.35,87.5,1916.25,64148.64
72.87,22.94,1916.25,64148.91
50.97,8.28,1916.25,64148.94
69.03,22.02,1916.89,64148.99
75.34,54.05,1916.89,64149.15
68.31,70.29,1916.89,64149.21
47.39,28.03,1916.89,64149.28
60.69,40.31,1916.89,64149.34
53.35,21.34,1916.27,64149.47
62.55,88.65,1916.27,64149.61
79.98,75.9,1916.27,64149.66
60.99,65.91,1916.27,64149.8
76.19,6.6,1916.27,64149.98
72.72,27.21,1916.27,64150.07
56.21,82.49,1916.27,64150.09
46.28,11.1,1916.28,64150.12
29.7,33.34,1916.28,64150.12
35.28,69.28,1916.28,64151.25
50.21,27.41,1916.28,64151.42
73.19,25.91,1916.28,64151.56
80.6,75.52,1916.28,64152.15
60.42,71.28,1916.28,64152.15
62.65,56.4,1916.28,64152.16
59.31,3.61,1916.28,64152.18
55.03,75.84,1916.28,64152.89
60.36,77.14,1916.29,64153.59
36.15,41.98,1916.29,64153.76
34.97,87.7,1916.29,64153.91
25.99,82.4,1916.29,64153.93
65.49,12.96,1916.29,64153.94
71.36,81.58,1916.29,64153.97
55.44,18.64,1916.29,64154.13
51.45,67.19,1916.29,64186.19
40.37,89.76,1916.29,64186.22
32.02,69.2,1916.29,64186.23
22.63,3.79,1916.29,64186.48
57.61,70.75,1916.3,64186.51
73.1,45.71,1916.3,64188.55
74.95,55.09,1916.3,64188.55
92.07,74.51,1916.3,64188.71
88.43,31.03,1916.3,64188.74
83.23,31.76,1916.3,64188.88
60.01,63.67,1916.3,64188.88
66.31,54.82,1916.3,64188.9
46.37,66.02,1916.3,64189.1
63.59,56.47,1916.3,64189.11
82.44,61.71,1916.31,64189.12
91.94,9.34,1916.31,64189.48
69.6,5.9,1916.31,64189.51
83.4,43.33,1916.31,64189.56
93.07,51.75,1916.34,64189.66
69.93,17.5,1916.34,64189.66
67.8,3.05,1916.34,64189.68
89.18,37.9,1916.36,64189.91
77.88,17.22,1916.36,64190.14
54.39,75,1916.36,64190.15
74.26,78.47,1916.36,64190.22
69.47,73.6,1916.36,64190.24
57.75,67.7,1916.36,64190.28
57.36,81.5,1916.36,64190.48
79.4,53.04,1916.36,64191.54
91.25,62.53,1916.38,64191.56
91.72,25.98,1916.38,64191.62
87.54,6.82,1916.38,64191.62
78.55,21.05,1916.38,64191.65
90.03,50.88,1916.38,64191.67
74.13,36.36,1916.38,64191.74
51.42,14.39,1916.39,64192
76.22,54.13,1916.39,64192
53.6,45.7,1916.4,64192.08
56.57,11.44,1916.4,64192.35
79.94,12.33,1916.4,64192.39
84.86,67.02,1916.4,64192.4
72.48,87.1,1916.4,64192.56
79.1,62.02,1916.4,64192.57
89.21,8.13,1916.41,64192.73
75.41,48.77,1916.41,64192.74
65.55,65.43,1916.41,64192.77
56.39,6.61,1916.41,64193.02
51.31,9.19,1916.41,64193.24
28.65,70.83,1916.41,64193.59
39.4,32.84,1916.41,64193.62
56.54,7.68,1916.41,64193.73
41.13,26.2,1916.45,64194.32
48.27,65.73,1916.45,64194.4
46.05,52.1,1916.45,64194.47
25.73,66.59,1916.48,64194.51
46.05,52,1916.48,64194.67
26.38,26.04,1916.48,64194.69
26.63,55.49,1916.49,64194.75
50.7,30.06,1916.49,64194.8
51.22,31.71,1916.49,64195.09
67.79,23.02,1916.49,64195.24
51.58,89.51,1916.49,64195.24
68.35,49.61,1916.5,64195.32
88.97,52.41,1916.5,64195.35
78.67,49.77,1916.5,64195.43
56.39,61.01,1916.5,64195.44
50.97,48.73,1916.5,64195.65
32.96,7.74,1916.5,64195.66
36.41,6.74,1916.5,64195.69
52.68,17.76,1916.5,64195.71
29.73,42.14,1916.51,64195.72
54.59,54.07,1916.51,64195.84
72.25,72.73,1916.51,64196.95
68.98,49.56,1916.51,64196.99
85.57,49.94,1916.51,64197.03
66.82,62.58,1916.51,64197.28
51.78,30.59,1916.53,64197.57
41.98,69.83,1916.53,64197.6
36.54,41.3,1916.54,64197.64
58.3,33.04,1916.56,64197.86
36.3,15.52,1916.56,64197.91
38.1,9.63,1916.56,64197.96
75.13,36.42,1916.56,64197.96
80.83,7.94,1916.57,64198.01
89.68,50.19,1916.57,64198.04
65.06,46.75,1916.58,64198.07
88.1,29.6,1916.58,64198.46
72.91,73.93,1916.59,64198.48
86.77,14.8,1916.59,64198.52
74.16,72.39,1916.59,64198.62
88.79,72.4,1916.59,64199.25
77.68,20.24,1916.59,64199.89
68.37,70.14,1916.59,64199.29
54.9,41.73,1916.6,64199.36
77.13,30.86,1916.61,64199.45
57.15,40.36,1916.61,64199.46
62.7,38.58,1916.61,64199.48
51.38,67.16,1916.61,64199.7
35.44,76.14,1916.61,64199.73
24.84,89.82,1916.61,64200.57
48.31,48.98,1916.61,64200.67
36.89,46.12,1916.61,64200.7
39.56,31.82,1916.61,64200.71
50.42,46.67,1916.61,64200.8
36.27,52.75,1916.61,64200.31
25.38,46.55,1916.61,64201.16
27.61,28.27,1916.62,64201.38
21.64,46.75,1916.62,64201.56
20.01,77.86,1916.62,64201.59
21.3,35.82,1916.62,64202.1
31.09,41.73,1916.62,64202.25
51.14,30.37,1916.62,64202.34
61.03,43.7,1916.62,64202.35
76.84,38.34,1916.62,64202.31
74.81,45.49,1916.62,64202.82
73.28,88.68,1916.62,64203
59.51,25.33,1916.62,64203
63.35,7.46,1916.62,64203.03
51.81,24.56,1916.62,64203.67
63.38,81.43,1916.62,64203.76
65.64,48.82,1916.62,64204.25
83.56,52.42,1916.62,64204.89
92.4,43.06,1916.63,64204.5
82.81,65.06,1916.63,64204.54
82.58,25.69,1916.63,64204.99
94.56,68.68,1916.63,64205
85.38,55.42,1916.63,64205.02
90.35,59.53,1916.63,64205.53
85.36,49.34,1916.63,64205.53
67.77,24.46,1916.63,64205.62
84.17,69.97,1916.65,64206.13
84.64,26.4,1916.65,64206.28
67.25,85.31,1916.65,64206.69
51.61,84.85,1916.65,64206.7
40.82,51.17,1916.66,64206.82
50.04,40.94,1916.68,64206.92
26.06,73.08,1916.69,64206.95
42.84,7.23,1916.69,64207.2
31.29,53.48,1916.69,64207.2
39.76,39.26,1916.69,64207.31
24.22,52.11,1916.69,64207.32
38.67,45.92,1916.69,64207.37
61.26,9.37,1916.69,64207.44
57.52,3.24,1916.69,64207.45
40.19,70.52,1916.7,64207.79
62.28,69.67,1916.7,64207.83
53.88,84.62,1916.7,64207.86
61.38,35.36,1916.71,64207.96
81.96,57.65,1916.71,64208.06
78.75,71.8,1916.71,64208.12
86.89,24.83,1916.71,64208.12
71.85,64.28,1916.71,64208.19
71.81,28.09,1916.72,64208.57
85.9,65.93,1916.73,64208.9
87.53,8.6,1916.73,64208.91
63.22,80.48,1916.73,64208.98
78.41,48.46,1916.73,64209.21
61.83,17.3,1916.73,64209.23
41.19,65.51,1916.73,64209.58
60.12,84.48,1916.73,64209.58
63.47,21.32,1916.73,64209.61
43.11,42.86,1916.74,64209.72
56.38,43.67,1916.74,64210.55
41.38,46.57,1916.74,64210.62
49.73,8.16,1916.74,64210.89
70.76,19.91,1916.74,64211.19
64.25,47.31,1916.74,64211.4
86.69,75.31,1916.74,64211.88
72.26,48.63,1916.74,64212.14
47.81,40.52,1916.74,64212.27
60.73,50.02,1916.74,64212.38
50.37,40.61,1916.74,64212.58
68.84,60.9,1916.74,64212.64
85.83,38.17,1916.74,64213.09
66.47,41.33,1916.74,64213.46
76.23,46.8,1900.48,63800.03
58.26,36.67,1900.48,63800.12
59.35,28.17,1900.49,63800.31
54.84,13.02,1900.49,63800.47
47.66,56.81,1900.49,63800.54
24.19,76.5,1900.49,63800.58
61.43,22.16,1900.49,63800.58
64.39,47.97,1900.49,63800.7
69.33,76.62,1900.49,63800.73
76.14,18,1900.49,63800.9
61.09,70.54,1900.5,63800.98
36.27,35.99,1900.51,63801
55.65,43.8,1900.51,63801.54
62.25,48.85,1900.51,63801.63
61.67,12.41,1900.51,63801.72
49.13,59.22,1900.51,63801.83
56.13,26.73,1900.51,63801.99
61.53,11.96,1900.51,63802
47.84,16.21,1900.52,63802.04
63.56,27.51,1900.53,63802.25
75.25,81.72,1900.53,63802.43
52.22,45.85,1900.56,63802.56
68.91,41.55,1900.56,63802.68
82.42,65.13,1900.56,63802.69
58.49,66.3,1900.56,63802.87
81.08,57.38,1900.56,63802.99
68.68,71.92,1900.56,63805.12
71.83,44.99,1900.56,63806.84
84.34,55.84,1900.56,63806.86
67.05,87.76,1900.56,63807.55
65.06,33.32,1900.56,63807.57
43.94,29.32,1900.56,63808.89
61.94,9.95,1900.57,63808.35
78.03,80.44,1900.57,63808.39
66.21,18.19,1900.57,63808.47
90.56,25.75,1900.57,63808.49
75.4,87.91,1900.59,63808.64
51.88,26.92,1900.59,63808.77
39.54,11.54,1900.62,63809.14
29.14,15.23,1900.63,63809.18
27.11,37.42,1900.63,63809.19
57.1,74.12,1900.63,63809.21
58.69,49.35,1900.63,63809.48
69.72,89.19,1900.63,63809.59
85.68,23.49,1900.63,63809.6
72.07,12.71,1900.63,63809.76
48.25,46.42,1900.64,63809.78
70.85,78.46,1900.64,63310.12
57.24,6.16,1900.67,63310.31
69.65,14.97,1900.68,63310.38
63.16,75.5,1900.68,63310.83
49.35,53.02,1900.68,63310.86
73.16,30.17,1900.68,63310.98
69.23,9.01,1900.72,63311.09
64.89,77.65,1900.72,63311.12
60.33,56.08,1900.72,63311.18
45.34,6.36,1900.72,63311.18
49.69,89.75,1900.73,63311.89
59.67,43.74,1900.73,63311.29
38.81,75.36,1900.73,63311.37
28.71,8.5,1900.73,63311.82
46.81,21.17,1900.73,63311.87
43.2,81.93,1900.73,63312.09
42.29,72.41,1900.73,63312.11
63.34,63.89,1900.73,63312.11
63.05,18.87,1900.74,63312.16
49.52,3.81,1900.74,63312.21
61.4,25.14,1900.74,63312.23
49.19,50.67,1900.74,63312.3
54.68,32.77,1900.74,63312.57
41.77,68.39,1900.75,63312.94
35.62,33.83,1900.75,63313.03
53.45,69.26,1900.75,63313.24
49.18,31.23,1900.75,63313.28
51.87,27.33,1900.75,63313.29
63.29,51.48,1900.75,63313.32
72.34,75.82,1900.75,63313.64
77.83,34.06,1900.75,63313.64
58.55,3.69,1900.76,63313.94
78.25,68.3,1900.76,63846.05
57.29,43.93,1900.78,63846.41
52.34,84.7,1900.78,63846.42
71.7,60.3,1900.79,63846.58
92.28,46.92,1900.79,63846.69
77.6,42.29,1900.8,63847.14
75.62,82.02,1900.8,63847.21
83.53,84.27,1900.8,63847.58
70.6,38.92,1900.82,63847.77
68.42,49.57,1900.82,63847.78
81.31,21.37,1900.82,63847.85
80.03,21.34,1900.82,63848.1
94.3,81.96,1900.82,63848.21
81.28,61.89,1900.83,63848.24
83.43,6.7,1900.84,63848.25
75.09,79.7,1900.84,63848.31
68.57,40.93,1900.84,63848.93
83.31,88.08,1900.85,63849.16
81.53,38.69,1900.86,63849.16
62.35,33.74,1900.9,63849.32
78.34,13.03,1900.9,63849.43
68.14,80.92,1900.91,63849.62
80.76,47.36,1900.93,63849.83
62.53,82.05,1900.94,63849.88
53.81,59.55,1900.94,63849.97
35.53,52.39,1900.94,63850.1
39.04,2.09,1900.94,63850.19
51.04,74.08,1900.94,63850.19
45.89,33.14,1900.94,63850.36
33.35,77.97,1900.94,63850.39
49.73,85.08,1900.95,63850.73
35.74,22.64,1900.95,63850.75
69.15,23.28,1900.95,63850.94
74.04,50.73,1900.95,63850.94
88.1,86.38,1900.95,63851.18
64.98,74,1900.95,63851.19
44.78,71.04,1900.95,63851.2
49.14,19.76,1900.95,63851.39
43.8,34.63,1900.95,63851.72
49.6,30.46,1900.95,63851.89
25.52,34.94,1900.95,63851.98
50.61,2.96,1900.95,63852.04
55.93,28.53,1900.95,63852.13
47.04,89.41,1900.95,63852.14
67.06,16.98,1900.96,63852.16
84.31,43.57,1900.96,63852.18
76.3,18.47,1900.96,63852.28
84.48,19.25,1900.96,63852.35
91.75,19.66,1900.96,63852.48
72.5,44.86,1900.96,63852.85
84.25,37.65,1900.97,63852.98
72.05,42.38,1900.97,63852.98
93.92,83.18,1900.97,63853.02
73.96,22.64,1900.97,63853.21
84.82,44.33,1900.97,63853.42
84.22,52.1,1900.97,63853.75
68.22,55.4,1901.01,63854.44
90.24,66.66,1901.03,63854.7
82.21,81.07,1901.04,63855.07
58.58,7.79,1901.04,63855.2
44.5,36.42,1901.07,63855.29
23.51,85.25,1901.07,63855.35
57.96,30.81,1901.07,63855.41
80.59,70.51,1901.07,63855.52
75.47,53.55,1901.07,63855.55
86.4,42.25,1901.07,63855.9
66.03,59.74,1901.07,63856.13
74.23,18.91,1901.08,63856.21
90.22,57.27,1901.08,63856.36
67.34,50.08,1901.08,63856.39
49.86,41.44,1901.08,63856.48
68.12,73.59,1901.1,63856.58
92.54,38.96,1901.1,63856.62
92.45,79.99,1901.1,63856.64
74.79,8.27,1901.12,63856.74
50.74,30.66,1901.18,63857.02
38.03,79.44,1901.21,63857.12
62.92,13.48,1901.3,63857.12
40.22,30.08,1901.31,63857.23
48.55,60.09,1901.59,63857.89
58.14,34.28,1901.69,63857.6
45.33,26.66,1901.79,63857.72
42.19,32.24,1901.99,63857.73
39.1,35.81,1902.15,63857.78
61.62,68.65,1902.32,63858.16
76.56,84.48,1902.42,63858.28
82.1,75.17,1902.7,63858.28
88.87,44.36,1902.85,63858.42
76.07,87.43,1903.09,63858.42
70.87,88.02,1903.25,63858.46
79.36,78.69,1903.25,63858.6
88.33,48.79,1903.25,63858.62
68.87,30.21,1903.89,63858.64
78.92,10.09,1903.89,63859.09
64.85,58.75,1903.89,63859.14
61.25,13.23,1903.89,63859.34
59.56,41.83,1903.89,63859.41
45.2,87.07,1903.89,63859.5
46.27,4.77,1903.27,63860.03
25.94,2.98,1903.27,63860.05
44.75,13.47,1903.27,63861.07
27.4,54.79,1903.27,63861.17
43.94,9.5,1903.3,63861.43
61.81,59.12,1903.3,63861.47
59.32,50.01,1903.3,63861.55
58.81,66.05,1903.3,63861.67
72.23,58.94,1903.31,63861.75
72.23,18.96,1903.31,63861.76
87.96,41.01,1903.31,63861.79
89.69,84.64,1903.31,63861.9
71.1,35.23,1903.31,63861.93
46.76,25.62,1903.32,63862.06
49.01,53.33,1903.33,63862.18
48.26,19.56,1903.33,63862.29
25.26,80.36,1903.33,63862.48
47.99,36.82,1903.33,63862.53
62.41,46.68,1903.33,63862.54
70.55,14.64,1903.33,63862.79
61.34,63.06,1903.35,63862.9
67.63,83.96,1903.36,63862.95
64.39,6.22,1903.36,63862.99
49.7,47.82,1903.36,63864.08
74.4,35.61,1903.37,63864.51
51.91,73.19,1903.43,63864.65
42.09,7.17,1903.44,63864.78
62.98,22.2,1903.44,63864.96
59.88,41.68,1903.44,63865.17
83.33,30.1,1903.44,63865.29
67.51,84.39,1903.44,63865.62
77.16,37.46,1903.45,63865.64
72.52,29.6,1903.46,63866.2
50.89,24.03,1903.46,63866.34
69.71,87.7,1903.48,63866.52
82.95,46.78,1903.48,63866.57
59.83,57.8,1903.49,63866.69
65.47,70.51,1903.49,63866.31
46.36,30.89,1903.49,63866.83
32.16,19.14,1903.49,63866.88
44.41,52.13,1903.5,63866.89
46.18,44.81,1903.5,63867.13
46.14,2.73,1903.5,63867.31
31.12,71.33,1903.5,63867.31
46.34,39.82,1903.5,63868.13
37.31,78.68,1903.5,63868.21
39.14,35.08,1903.51,63868.22
37.69,47.97,1903.52,63868.32
46.31,38.5,1903.53,63868.33
24.84,57.95,1903.58,63868.46
41.38,29.74,1903.65,63868.48
21.67,2.58,1903.74,63868.53
24.66,15.64,1903.82,63868.58
43.66,40.32,1903.94,63868.59
56.11,66.06,1904.01,63868.67
77.11,28.63,1904.02,63868.68
79.9,13.25,1904.02,63868.82
57.17,70.75,1904.02,63869
62.76,59.9,1904.02,63869.29
47.35,73.01,1904.02,63869.58
59.46,6.56,1904.02,63869.61
39.26,80.02,1904.02,63869.66
28.23,2.47,1904.02,63869.69
43.37,55.08,1904.03,63869.92
38.85,55.81,1904.03,63870.05
26.81,67.97,1904.03,63870.17
33.35,22.13,1904.04,63870.18
50.35,47.52,1904.05,63871.21
40.49,10.29,1904.05,63871.33
20.34,40.25,1904.05,63871.36
36.92,66.86,1904.05,63871.38
55.94,79.63,1904.05,63871.69
39.7,2.08,1904.05,63872.09
62.76,33.89,1904.05,63872.62
44.05,29.45,1904.05,63872.69
27.07,52.15,1904.05,63873.07
20.99,88.17,1904.05,63873.08
59.8,18.72,1904.05,63873.17
51.11,17.68,1904.08,63873.27
63.55,73.89,1904.08,63873.28
53.81,30.23,1904.08,63873.31
64.72,44.93,1904.08,63873.74
66.83,51.24,1904.08,63873.78
65.87,35.53,1904.08,63873.88
76.12,76.01,1904.08,63873.89
58.23,76.2,1904.08,63874
81.75,88.6,1904.08,63874.15
93,26.46,1904.08,63874.16
83.93,78.33,1904.08,63874.37
74.85,60.22,1904.09,63874.4
73.06,2.87,1904.09,63847.39
61.77,42.53,1904.14,63877.89
41.01,38.02,1904.19,63887.33
39.56,69.93,1904.4,63887.82
31.51,31.05,1904.89,63888.92
38.57,50.02,1905.24,63889.68
41.48,51.7,1906.05,63890.35
61.93,37.08,1906.63,63891.95
54.09,50.33,1906.88,63892.62
76.23,62.46,1906.92,63893.34
59.99,10.62,1906.94,63894.2
49.28,87.88,1906.94,63894.31
40.07,82.2,1906.94,63895.87
48.51,74.11,1906.95,63896.42
39.31,55.36,1907,63903.54
34.5,70.56,1907.93,63903.96
45.69,13.88,1908.04,63905.04
25.12,29.77,1908.04,63906.94
30.98,22.14,1908.05,63908.24
72.38,72.36,1908.06,63908.73
65.61,31.43,1908.11,63910.69
49.42,44.38,1908.11,63912.06
48.59,52.96,1908.11,63913.09
54.86,20.23,1908.11,63913.14
44.29,17.44,1908.11,63914.72
63.07,17.62,1908.11,63915.02
45.97,12.52,1908.12,63915.67
23.73,13.9,1908.12,63916.05
22.68,12.59,1908.12,63916.23
37.59,10.75,1908.12,63916.68
39.24,6.5,1908.13,63917.12
45.99,41.14,1908.24,63918.43
60.3,24.87,1909.01,63919.73
38.76,8.42,1909.13,63947.39
78.76,78.08,1909.15,63921.7
77.2,82.48,1909.16,63921.94
94.81,2.22,1909.16,63921.98
70.26,47.41,1909.58,63922.31
47.12,47.21,1910.1,63923.19
57.01,63.58,1910.32,63924.24
81.85,26.31,1910.43,63925.65
91.27,3.47,1910.56,63925.31
69.16,56.88,1910.56,63926.19
72.65,86.48,1910.56,63928.13
52.32,30.48,1910.56,63929.14
53.1,35.17,1910.57,63929.15
57.22,6.25,1910.64,63984.59
52.58,13.87,1910.66,63984.86
74.48,24.17,1910.68,63931.02
54.82,73.32,1910.69,63931.09
59.83,27.31,1910.69,63932.64
62.89,21.58,1910.69,63932.85
47.09,41.88,1910.69,63933.02
48.32,79.82,1910.69,63933.12
52.51,61.37,1910.69,63933.12
43.44,52.09,1910.69,63933.13
28.13,35.76,1910.69,63933.15
50.49,18.35,1910.69,63933.18
72.89,23.06,1910.7,63933.38
67.87,9.42,1910.72,63934.25
81.65,47.09,1910.72,63934.3
94.86,19.85,1910.72,63935.48
72.57,11.49,1910.72,63935.56
55.76,53.2,1910.73,63935.61
71.85,44.4,1910.74,63935.31
91.21,67.86,1910.74,63935.91
87.26,17.38,1910.74,63936.02
87.14,2.26,1910.74,63936.22
72.63,58.25,1910.74,63936.35
75.21,45.71,1910.74,63936.42
71.3,44.2,1910.74,63936.51
74.41,56.54,1910.74,63936.8
52.26,45.94,1910.74,63936.92
59.79,29.83,1910.8,63940.73
68.91,10.94,1912.05,63943.05
58.51,24.88,1912.16,63943.85
49.51,11.59,1912.23,63944.47
64.88,7.28,1914.2,63954.52
64.37,45.29,1914.21,63956.77
42.96,12.52,1914.21,63969.28
34.64,75.31,1914.21,63969.33
43.99,31.8,1914.21,63980.36
23.62,15.71,1914.21,63986.35
40.81,74.52,1914.21,63995.92
34.94,49.02,1914.22,63995.92
26.78,77.68,1914.22,63999.32
37.27,12.38,1914.22,64001.99
46.53,48.89,1914.22,64005.29
46.48,65.15,1914.22,64005.54
55.15,78.4,1914.23,64007.55
52.43,81.41,1914.23,64009.67
34.66,24.27,1914.23,64011.75
68.83,32.85,1914.23,64012.75
44.77,8.91,1914.24,64012.76
24.39,48.81,1914.24,64013.91
29.15,4.95,1914.24,64015
60.28,31.15,1914.24,64016.06
78.46,5.76,1914.24,64016.29
73.58,13.51,1914.24,64017.19
56.23,71.29,1914.24,64018.11
59.02,23.86,1914.89,64018.65
77.1,10.14,1914.27,64019.16
59.18,32.04,1914.43,64074.36
68.65,56.09,1914.45,64074.83
88.82,79.82,1914.5,64021.19
75,50.07,1914.51,64021.79
68.47,32.57,1914.51,64022.11
91.74,43.13,1914.51,64022.75
94.18,31.03,1914.51,64022.9
70.75,42.16,1914.51,64023.21
60.12,15.8,1914.51,64023.32
79.63,9.87,1914.51,64023.47
69.67,31.38,1914.52,64023.54
59.58,71.28,1914.52,64023.54
79.11,61.22,1914.52,64023.74
70.38,16.31,1914.52,64023.92
85.89,40.68,1914.55,64024.54
61.24,37.44,1914.55,64024.61
69.71,17.18,1914.56,64024.62
81.69,41.32,1914.56,64024.78
63.25,5.68,1914.56,64024.79
43.58,87.16,1914.56,64024.86
24.6,29.92,1914.56,64024.88
35.26,70.67,1914.58,64025.27
54.8,21.4,1914.58,64025.36
55.65,89.79,1914.58,64025.58
61.62,4.33,1914.58,64025.65
69.44,30.81,1914.58,64025.66
73.54,23.18,1914.58,64025.9
64.3,20.92,1914.58,64040.63
79.9,63.46,1914.58,64041.1
56.46,83.86,1914.6,64041.2
33.22,32.6,1914.62,64042.21
27.83,33.14,1914.63,64044.51
50.23,77.18,1914.63,64046.99
50.65,53.71,1914.63,64048.02
62.5,75.81,1914.63,64048.02
38.59,28.73,1914.64,64049.1
50.32,53.52,1914.64,64050.3
35.88,44.82,1914.65,64051.5
56.4,12.06,1914.65,64051.5
55.74,14.61,1914.66,64052.07
76.29,49.07,1914.66,64053.57
55.06,51.32,1914.67,64054.51
72.59,62.09,1914.69,64054.52
60.42,83.57,1914.71,64055.14
71.24,48.14,1914.71,64055.56
73.52,88.32,1914.72,64055.91
56.19,52.07,1914.73,64055.93
36.52,70.8,1914.74,64056.02
33.38,29.19,1914.74,64056.07
64.08,20.16,1914.75,64056.08
78.77,85.7,1914.76,64056.09
74.21,23.02,1914.76,64056.12
61.41,30.63,1914.76,64056.16
78.34,3.5,1914.76,64056.35
57.56,30.57,1914.76,64056.37
46.61,82.07,1914.76,64056.39
32.74,4.12,1914.76,64056.52
53.73,67.67,1914.76,64056.69
41.75,59.09,1914.76,64056.76
74.27,40.82,1914.77,64056.93
52.03,63.03,1914.77,64057.05
72.43,66.65,1914.79,64057.16
52.87,61.56,1914.8,64057.54
53.41,73.72,1914.8,64057.54
47.2,21.2,1914.8,64057.61
63.49,71.76,1914.8,64057.64
53.41,71,1914.8,64057.78
37.84,71.26,1914.8,64057.79
48.45,72.69,1914.8,64057.8
50.83,50.79,1914.8,64057.82
70.05,37.77,1914.31,64058.06
45.41,86.85,1914.31,64058.25
30.6,40.97,1914.83,64058.37
38.81,13.25,1914.85,64058.58
23.74,37.07,1914.86,64059.01
26.7,7.02,1914.86,64059.38
49.96,2.84,1914.86,64059.49
51.4,79.61,1914.86,64059.52
45.88,20.68,1914.86,64059.55
41.67,55.07,1914.87,64059.56
66.12,59.89,1914.88,64059.64
80.05,54.48,1914.88,64059.71
86.51,61.74,1914.88,64060.28
71.53,17.27,1914.89,64060.3
85.74,60.05,1914.9,64060.44
77.11,56.93,1914.9,64060.46
83.49,48.77,1914.9,64060.56
73.26,59.47,1914.9,64060.68
63.73,44.35,1914.94,64060.73
50.21,83.65,1914.94,64060.75
49.96,29.19,1914.94,64061.32
26.88,69,1914.94,64061.43
44.25,77.71,1914.95,64061.46
28.06,68.16,1914.95,64061.49
28.91,30.75,1914.95,64061.57
53.57,38.11,1914.95,64061.58
36.54,53.1,1914.95,64062.38
53.65,40.54,1914.95,64062.38
67.38,55.15,1914.95,64062.41
85.51,78.63,1914.96,64062.42
82.02,57.74,1914.96,64062.53
74.62,76.79,1914.96,64062.85
83.88,18.55,1914.98,64063.02
69.2,48.37,1915,64063.06
69.91,46.16,1915,64063.24
49.22,69.3,1915,64063.27
41.11,22.3,1915,64063.5
35.31,44,1915.06,64063.69
48,55.41,1915.06,64063.69
33.09,19.7,1915.06,64063.73
39.11,70.86,1915.07,64063.85
63.77,83.85,1915.08,64064.07
43.55,15.56,1915.08,64064.16
66.49,5.2,1915.08,64064.19
62.33,8.53,1915.08,64064.22
39.07,72.88,1915.08,64064.39
39.19,29.34,1915.08,64064.39
62.46,17.51,1915.09,64064.6
49.88,46.1,1915.09,64064.66
39.31,53.96,1915.09,64064.69
46.04,73.99,1915.12,64064.83
41.05,28.28,1915.12,64065.31
31.16,10.94,1915.12,64065.34
31.77,65.25,1915.12,64065.35
38.88,27.25,1915.12,64065.52
74.35,43.79,1915.12,64065.56
56.67,9.32,1915.12,64065.57
66.69,35.68,1915.13,64065.58
46.6,4.28,1915.13,64065.59
48.64,4.5,1915.13,64065.63
69.35,73.11,1915.14,64066.37
88.31,18.97,1915.14,64066.4
76.41,48.78,1915.17,64066.4
65.59,80.23,1915.18,64066.55
59.64,72.57,1915.18,64066.85
53.3,46.71,1915.18,64066.94
38.41,72.29,1915.18,64066.95
29.52,51.93,1915.18,64067.05
36.23,89.59,1915.18,64067.11
